state,county,office,party,candidate,votes,STATEFP,STATENAME,COUNTYFP,NEIGHBORS
KY,Clay,President,Democratic Party,Hillary Clinton,752.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clay,President,Libertarian Party,Gary Johnson,83.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clay,President,,Evan Mcmullin,40.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clay,President,Green Party ,Jill Stein,26.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clay,President,,Rocky De La Fuente,3.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clay,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clay,President,,Write-In,0.0,21,Kentucky,051,"Leslie, Owsley, Jackson, Laurel, Perry, Bell, Knox"
KY,Clinton,President,Republican Party,Donald J. Trump,3809.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,Democratic Party,Hillary Clinton,547.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,Libertarian Party,Gary Johnson,60.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,,Evan Mcmullin,23.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,Green Party ,Jill Stein,15.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,,Rocky De La Fuente,4.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Clinton,President,,Write-In,4.0,21,Kentucky,053,"Wayne, Russell, Clay, Pickett, Cumberland"
KY,Crittenden,President,Republican Party,Donald J. Trump,3290.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,Democratic Party,Hillary Clinton,617.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,Libertarian Party,Gary Johnson,76.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,,Evan Mcmullin,36.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,Green Party ,Jill Stein,17.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,,Rocky De La Fuente,1.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Crittenden,President,,Write-In,0.0,21,Kentucky,055,"Caldwell, Livingston, Hardin, Lyon, Webster, Union"
KY,Cumberland,President,Republican Party,Donald J. Trump,2502.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,Democratic Party,Hillary Clinton,459.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,Libertarian Party,Gary Johnson,67.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,,Evan Mcmullin,22.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,Green Party ,Jill Stein,11.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,,Rocky De La Fuente,5.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Cumberland,President,,Write-In,0.0,21,Kentucky,057,"Russell, Adair, Monroe, Metcalfe, Clay, Clinton"
KY,Daviess,President,Republican Party,Donald J. Trump,28907.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,Democratic Party,Hillary Clinton,14163.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,Libertarian Party,Gary Johnson,1488.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,,Evan Mcmullin,741.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,Green Party ,Jill Stein,453.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,,Rocky De La Fuente,29.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,Constitution Party,Darrell Castle,17.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Daviess,President,,Write-In,9.0,21,Kentucky,059,"Spencer, Ohio, Henderson, Warrick, Hancock, McLean"
KY,Edmonson,President,Republican Party,Donald J. Trump,4135.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,Democratic Party,Hillary Clinton,979.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,Libertarian Party,Gary Johnson,77.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,,Evan Mcmullin,28.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,Green Party ,Jill Stein,20.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,,Rocky De La Fuente,2.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Edmonson,President,,Write-In,1.0,21,Kentucky,061,"Butler, Hart, Grayson, Warren, Barren"
KY,Elliott,President,Republican Party,Donald J. Trump,2000.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,Democratic Party,Hillary Clinton,740.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,Libertarian Party,Gary Johnson,67.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,,Evan Mcmullin,21.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,Green Party ,Jill Stein,19.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,,Rocky De La Fuente,8.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Elliott,President,,Write-In,0.0,21,Kentucky,063,"Carter, Rowan, Morgan, Lawrence"
KY,Estill,President,Republican Party,Donald J. Trump,4236.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,Democratic Party,Hillary Clinton,1108.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,Libertarian Party,Gary Johnson,129.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,,Evan Mcmullin,35.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,Green Party ,Jill Stein,30.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,,Rocky De La Fuente,7.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Estill,President,,Write-In,0.0,21,Kentucky,065,"Madison, Clark, Jackson, Powell, Lee"
KY,Fayette,President,Republican Party,Donald J. Trump,56894.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,Democratic Party,Hillary Clinton,69778.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,Libertarian Party,Gary Johnson,5230.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,,Evan Mcmullin,2636.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,Green Party ,Jill Stein,1580.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,,Rocky De La Fuente,127.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,Constitution Party,Darrell Castle,29.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fayette,President,,Write-In,41.0,21,Kentucky,067,"Bourbon, Madison, Woodford, Clark, Scott, Jessamine"
KY,Fleming,President,Republican Party,Donald J. Trump,4722.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,Democratic Party,Hillary Clinton,1348.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,Libertarian Party,Gary Johnson,109.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,,Evan Mcmullin,51.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,Green Party ,Jill Stein,20.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,,Rocky De La Fuente,7.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Fleming,President,,Write-In,1.0,21,Kentucky,069,"Lewis, Nicholas, Rowan, Bath, Robertson, Mason"
KY,Floyd,President,Republican Party,Donald J. Trump,11993.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,Democratic Party,Hillary Clinton,4015.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,Libertarian Party,Gary Johnson,357.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,,Evan Mcmullin,100.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,Green Party ,Jill Stein,56.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,,Rocky De La Fuente,19.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Floyd,President,,Write-In,0.0,21,Kentucky,071,"Pike, Knott, Magoffin, Martin, Johnson"
KY,Franklin,President,Republican Party,Donald J. Trump,11819.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,Democratic Party,Hillary Clinton,10717.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,Libertarian Party,Gary Johnson,725.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,,Evan Mcmullin,343.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,Green Party ,Jill Stein,236.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,,Rocky De La Fuente,20.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,Constitution Party,Darrell Castle,4.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Franklin,President,,Write-In,1.0,21,Kentucky,073,"Woodford, Anderson, Scott, Owen, Henry, Shelby"
KY,Fulton,President,Republican Party,Donald J. Trump,1549.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,Democratic Party,Hillary Clinton,774.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,Libertarian Party,Gary Johnson,35.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,,Evan Mcmullin,16.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,Green Party ,Jill Stein,7.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,,Rocky De La Fuente,1.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Fulton,President,,Write-In,0.0,21,Kentucky,075,"New Madrid, Mississippi, Obion, Lake, Hickman"
KY,Gallatin,President,Republican Party,Donald J. Trump,2443.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,Democratic Party,Hillary Clinton,749.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,Libertarian Party,Gary Johnson,100.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,,Evan Mcmullin,24.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,Green Party ,Jill Stein,18.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,,Rocky De La Fuente,3.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,Constitution Party,Darrell Castle,1.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Gallatin,President,,Write-In,0.0,21,Kentucky,077,"Owen, Carroll, Switzerland, Grant, Boone"
KY,Garrard,President,Republican Party,Donald J. Trump,5904.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,Democratic Party,Hillary Clinton,1453.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,Libertarian Party,Gary Johnson,157.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,,Evan Mcmullin,66.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,Green Party ,Jill Stein,33.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,,Rocky De La Fuente,6.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Garrard,President,,Write-In,2.0,21,Kentucky,079,"Madison, Mercer, Rockcastle, Jessamine, Boyle, Lincoln"
KY,Grant,President,Republican Party,Donald J. Trump,7268.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,Democratic Party,Hillary Clinton,1910.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,Libertarian Party,Gary Johnson,226.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,,Evan Mcmullin,76.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,Green Party ,Jill Stein,71.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,,Rocky De La Fuente,5.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,Constitution Party,Darrell Castle,3.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Grant,President,,Write-In,0.0,21,Kentucky,081,"Harrison, Scott, Owen, Gallatin, Pendleton, Boone, Kenton"
KY,Graves,President,Republican Party,Donald J. Trump,12671.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,Democratic Party,Hillary Clinton,3308.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,Libertarian Party,Gary Johnson,411.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,,Evan Mcmullin,112.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,Green Party ,Jill Stein,80.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,,Rocky De La Fuente,10.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,Constitution Party,Darrell Castle,11.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Graves,President,,Write-In,3.0,21,Kentucky,083,"Weakley, McCracken, Carlisle, Calloway, Marshall, Hickman, Henry"
KY,Grayson,President,Republican Party,Donald J. Trump,8219.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,Democratic Party,Hillary Clinton,1959.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,Libertarian Party,Gary Johnson,259.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,,Evan Mcmullin,81.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,Green Party ,Jill Stein,46.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,,Rocky De La Fuente,8.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,Constitution Party,Darrell Castle,1.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Grayson,President,,Write-In,3.0,21,Kentucky,085,"Butler, Hardin, Hart, Ohio, Breckinridge, Edmonson"
KY,Green,President,Republican Party,Donald J. Trump,4372.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,Democratic Party,Hillary Clinton,832.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,Libertarian Party,Gary Johnson,84.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,,Evan Mcmullin,19.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,Green Party ,Jill Stein,24.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,,Rocky De La Fuente,2.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,Constitution Party,Darrell Castle,0.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Green,President,,Write-In,0.0,21,Kentucky,087,"Hart, Taylor, Larue, Adair, Metcalfe"
KY,Greenup,President,Republican Party,Donald J. Trump,11546.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,Democratic Party,Hillary Clinton,4146.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,Libertarian Party,Gary Johnson,319.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,,Evan Mcmullin,145.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,Green Party ,Jill Stein,109.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,,Rocky De La Fuente,8.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,Constitution Party,Darrell Castle,4.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Greenup,President,,Write-In,0.0,21,Kentucky,089,"Carter, Lewis, Boyd, Lawrence, Scioto"
KY,Hancock,President,Republican Party,Donald J. Trump,2788.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,Democratic Party,Hillary Clinton,1244.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,Libertarian Party,Gary Johnson,129.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,,Evan Mcmullin,87.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,Green Party ,Jill Stein,44.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,,Rocky De La Fuente,1.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,Constitution Party,Darrell Castle,2.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hancock,President,,Write-In,0.0,21,Kentucky,091,"Spencer, Ohio, Breckinridge, Perry, Daviess"
KY,Hardin,President,Republican Party,Donald J. Trump,26971.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,Democratic Party,Hillary Clinton,13944.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,Libertarian Party,Gary Johnson,1413.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,,Evan Mcmullin,440.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,Green Party ,Jill Stein,346.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,,Rocky De La Fuente,28.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,Constitution Party,Darrell Castle,7.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Hardin,President,,Write-In,7.0,21,Kentucky,093,"Hart, Nelson, Harrison, Bullitt, Grayson, Breckinridge, Larue, Jefferson, Meade"
KY,Harlan,President,Republican Party,Donald J. Trump,9129.0,21,Kentucky,095,"Leslie, Perry, Lee, Wise, Letcher, Bell"
KY,Harlan,President,Democratic Party,Hillary Clinton,1372.0,21,Kentucky,095,"Leslie, Perry, Lee, Wise, Letcher, Bell"
KY,Harlan,President,Libertarian Party,Gary Johnson,156.0,21,Kentucky,095,"Leslie, Perry, Lee, Wise, Letcher, Bell"
