State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IL,Peoria," ""17143""",3,Per capita personal income (dollars) 2/,Dollars,4014,4478,4812,5144,5786,6406,7241,7794,8464,9345,9992,10836,11856,12307,12315,13483,14048,14842,15543,17023,18014,19147,19132,20136,20818,22079,22882,24101,25399,26757,27303,28600,29497,29514,30391,32462,34356,37369,39434,41537,40659,41888,45825,47609,45088,46372,48047,47636,48357,50216,51089
IL,Perry," ""17145""",3,Per capita personal income (dollars) 2/,Dollars,3175,3532,3817,4124,4740,5153,5891,6383,6874,7003,8635,9263,9604,10871,11275,12383,12404,12492,13179,13325,14574,14764,14402,15343,14720,16145,16297,17114,18002,18639,17310,18250,20532,20993,21750,22515,22907,23308,23975,25226,26882,29252,31743,33023,32869,33520,34290,34342,35647,37089,38179
IL,Piatt," ""17147""",3,Per capita personal income (dollars) 2/,Dollars,4727,4870,5406,5284,6627,7081,8632,8655,9266,9643,10595,10098,11924,12600,12283,15327,16147,16398,16751,16892,19537,19422,19462,21879,21457,23067,22553,25488,26363,27331,28565,31299,31557,31556,31540,33781,33966,35251,38226,41550,41398,43284,46394,46585,50843,49617,48782,51388,52563,54735,54940
IL,Pike," ""17149""",3,Per capita personal income (dollars) 2/,Dollars,3492,3813,3743,4309,5670,5350,6427,6402,6772,7986,8480,7853,9152,9550,8844,10652,11032,11172,12089,11347,13519,13292,14235,15628,15414,15705,16209,18855,19199,20091,19790,21186,22389,22354,23960,24752,24210,25493,26639,27465,28681,31653,34281,34624,40233,38672,37162,39039,39357,41528,41957
IL,Pope," ""17151""",3,Per capita personal income (dollars) 2/,Dollars,2130,2130,2377,2518,2936,3085,4410,4336,4580,4939,5562,5757,6246,6953,7346,8384,9140,9009,9474,9926,11850,12053,12174,13064,13889,14580,14796,15661,16367,17286,18024,18772,19692,20479,21378,22495,23220,23804,24189,25851,25962,26295,26878,26311,26179,26112,26871,27538,28245,29191,29510
IL,Pulaski," ""17153""",3,Per capita personal income (dollars) 2/,Dollars,2356,2564,2883,2969,3402,3813,4323,4580,4974,5187,5699,6269,6955,7499,8472,8946,9713,9401,10006,10692,12164,12547,12916,14263,15086,16121,16032,16725,16728,16900,17072,18081,19379,20195,21476,22784,23257,24778,26253,29012,29665,31812,33089,31433,32334,31665,32958,34345,36528,36580,37936
IL,Putnam," ""17155""",3,Per capita personal income (dollars) 2/,Dollars,4133,4317,4502,4963,6126,6719,7806,7983,8370,9247,9904,9944,11904,12541,12132,14292,15676,16251,16294,18360,20401,19424,19798,20532,21922,22609,21817,23383,23344,22775,22896,24204,26537,27850,27955,31284,31666,34239,36017,37369,36481,38926,45084,46660,51716,53054,54789,53885,55918,58994,61363
IL,Randolph," ""17157""",3,Per capita personal income (dollars) 2/,Dollars,3058,3275,3540,4004,4578,4850,5491,5886,6350,6908,7637,8065,8792,9650,10163,11474,11608,11963,12526,13154,14662,15183,14991,15868,15334,15854,16411,17232,18168,18929,19324,19924,21645,22071,22747,23893,23957,25044,25961,27887,28301,30455,31535,31140,31912,32406,33917,34704,35291,36344,37988
IL,Richland," ""17159""",3,Per capita personal income (dollars) 2/,Dollars,3137,3195,3462,4198,4945,5298,5862,6178,6875,7337,7786,8809,11407,11784,12392,13257,11955,12160,12517,13316,15413,15188,15073,17441,18947,19467,19861,21158,22101,22238,22009,23108,24097,23490,24305,27417,26833,28416,29674,32210,32925,35153,36171,36396,38332,38079,38075,38732,39974,41433,42275
IL,Rock Island," ""17161""",3,Per capita personal income (dollars) 2/,Dollars,4035,4299,4553,4983,5638,6341,6862,7369,8116,8754,9735,10710,11874,12439,12618,13849,14650,14919,15895,16615,17975,18932,19149,20238,20317,21066,22242,23653,24997,26070,25996,27407,28226,28724,30161,33189,33719,35132,35401,37742,36867,37184,39078,39859,39891,39893,41278,41878,43508,44438,45711
IL,St. Clair," ""17163""",3,Per capita personal income (dollars) 2/,Dollars,3524,3734,3923,4174,4588,5039,5605,6011,6680,7397,8141,9198,10042,10818,11485,12393,12874,13395,14009,14837,15731,16717,17008,18377,18632,19466,20550,21605,22683,23801,24525,25720,27075,28060,29040,30059,31099,32743,33718,35619,35507,36525,37699,38023,38357,39660,41552,41698,43056,44618,46116
IL,Saline," ""17165""",3,Per capita personal income (dollars) 2/,Dollars,3048,3295,3529,3758,4476,4900,5662,5888,6401,6828,7892,8490,9209,10331,10928,11777,11918,12145,12543,13005,14547,15196,15778,16713,16933,16894,17350,18467,19372,19724,19914,21150,23384,23825,24810,25144,25980,27269,28745,30197,31350,33267,34732,35168,35681,36210,36275,36544,38373,39597,40891
IL,Sangamon," ""17167""",3,Per capita personal income (dollars) 2/,Dollars,4189,4620,5060,5469,5981,6653,7291,7672,8186,9073,9721,10529,11723,12737,13182,14370,15086,16286,17351,18274,19888,20933,21256,22364,22801,23782,24787,26157,26988,28336,29315,31201,32218,32780,32668,32999,33494,34398,35697,37030,37788,39333,40842,40892,42089,43552,44561,45096,46503,48062,49445
IL,Schuyler," ""17169""",3,Per capita personal income (dollars) 2/,Dollars,3162,3393,3953,4644,5747,5536,6947,6378,7016,7590,8546,7955,9197,9292,8848,10353,10790,11570,11725,11968,13915,13812,14313,17462,16334,17814,17032,18782,20136,21244,22388,23784,25390,25494,27192,29013,27853,29030,30319,33754,34483,35214,37588,38107,41635,40842,38436,39579,40564,42801,44586
IL,Scott," ""17171""",3,Per capita personal income (dollars) 2/,Dollars,3439,3498,3701,4151,5347,5626,6916,7059,7178,7946,8303,8216,11267,10396,9361,11163,12328,12640,12951,12157,14250,13841,14104,15719,15505,16723,16363,19121,19926,20253,20055,21697,21113,21095,22236,26325,25246,26231,28740,31666,30884,33121,36653,35177,40782,38479,35472,37924,38728,42897,41942
IL,Shelby," ""17173""",3,Per capita personal income (dollars) 2/,Dollars,3547,3506,3744,4296,4959,5407,6286,6506,7145,7710,8584,8199,9359,10000,10187,11347,11727,12458,13161,13352,14991,14920,14920,16766,17258,18287,17890,19746,20128,20558,21429,22849,23549,22849,23997,26421,25908,27251,29706,32471,31642,33054,35438,33720,36901,35086,35593,36209,37903,40483,40517
IL,Stark," ""17175""",3,Per capita personal income (dollars) 2/,Dollars,4076,3983,4298,4651,6083,6874,8210,7810,8227,8930,9473,8766,11512,11681,9676,12410,14729,14154,14060,13038,15648,16319,15915,18118,18438,20942,18977,22872,23694,23253,24045,25700,28119,26191,27096,29504,28088,29398,32982,34781,32213,32675,39612,38855,47499,43072,39283,41172,42429,44534,42563
IL,Stephenson," ""17177""",3,Per capita personal income (dollars) 2/,Dollars,4026,4198,4456,4873,5493,5827,6566,6868,7525,8618,9174,9704,10967,11859,12093,13961,14624,15117,15759,16703,18500,18898,18929,20249,21180,21963,22830,24274,24913,26698,26508,27141,28175,28922,29615,29321,29431,30897,32415,32913,32100,33565,36143,37033,37952,38436,39366,40146,40774,42375,42980
IL,Tazewell," ""17179""",3,Per capita personal income (dollars) 2/,Dollars,3901,4171,4478,4721,5489,6267,7082,7585,8255,9320,9875,10914,12005,12063,11535,12956,13722,14359,15085,16227,17686,18307,18292,19451,20519,21579,21938,23498,24803,26592,27492,28523,29075,29658,30318,31473,32867,35308,36478,37692,36819,37687,40636,42101,41213,42328,44227,44793,45060,47765,48515
IL,Union," ""17181""",3,Per capita personal income (dollars) 2/,Dollars,3087,3380,3642,3985,4603,4949,5693,6070,6472,6819,7468,7450,8169,8659,9068,10280,11057,11059,11709,12522,13873,14383,15108,15905,15967,16470,17512,17977,19019,19615,19922,20862,22965,23767,24548,25516,25959,26926,27911,29580,31684,35053,35224,35572,36865,37192,38583,39848,40600,42341,43491
IL,Vermilion," ""17183""",3,Per capita personal income (dollars) 2/,Dollars,3688,3846,4255,4591,5404,5713,6382,6874,7365,7977,8682,9098,10198,10771,10875,12281,12679,12959,13455,14134,15319,15661,15961,17328,17719,18734,18734,20003,20247,20958,21516,22461,23677,24200,25805,26565,26601,27628,28781,30718,30848,32432,34240,34440,35437,35746,36413,36476,37812,39177,40109
IL,Wabash," ""17185""",3,Per capita personal income (dollars) 2/,Dollars,3508,3651,3820,4090,4782,5199,6020,6479,6982,7849,8961,9312,10711,11657,11820,12936,13689,13412,13938,14220,15699,16410,15620,17701,18452,19037,18847,20649,20494,20066,20436,22448,23859,24393,25550,28475,28189,30285,31812,33368,33564,35856,38244,38990,40609,41007,39816,40303,41863,42546,43098
IL,Warren," ""17187""",3,Per capita personal income (dollars) 2/,Dollars,3991,4194,4541,4972,5987,6382,7531,7153,7277,7964,9151,8687,10091,10838,10611,12465,13500,13310,13543,13578,14465,14672,14969,16842,16708,17469,16442,19097,19730,19877,20243,22079,23314,23563,24629,26690,25691,26594,28601,31573,31237,31932,35651,35484,41071,38898,36614,38287,39135,41574,41270
IL,Washington," ""17189""",3,Per capita personal income (dollars) 2/,Dollars,3249,3308,3739,4062,5267,5694,6768,6919,7645,8528,9371,9533,10922,10957,11576,12653,14305,13026,13794,14598,16821,16770,16322,18539,18926,20197,20261,22416,24348,25504,25933,26042,29973,29463,30645,31547,31087,33158,34150,37223,39829,47314,50250,42689,42301,41263,41053,41982,45100,47898,48740
IL,Wayne," ""17191""",3,Per capita personal income (dollars) 2/,Dollars,3194,3379,3743,4036,4999,5120,5887,5930,6691,6972,7997,8215,9659,10695,11341,12243,12444,12178,13313,14196,14702,14359,14313,16772,17681,17891,18133,19673,20496,20706,20408,21753,22562,22575,23636,26736,26954,28310,28468,32382,31384,33935,37554,37448,37789,36543,35860,35105,36495,38435,39592
IL,White," ""17193""",3,Per capita personal income (dollars) 2/,Dollars,3475,3568,3977,4326,5115,5594,6521,6340,6691,7199,8211,8615,10122,10616,11026,12169,12558,13091,13165,13264,15543,15408,15896,17828,18601,18746,19310,21394,22389,22239,22290,23709,24570,24730,25408,28967,28837,31522,32753,36174,34540,38021,42597,41599,44671,44395,43323,43595,46921,49541,50560
IL,Whiteside," ""17195""",3,Per capita personal income (dollars) 2/,Dollars,3876,4096,4318,4775,5493,6092,6628,6903,7487,8774,9513,9725,10975,11346,10949,12732,13184,13593,14538,15294,16078,16788,16704,18503,18884,19742,20382,21938,23037,23857,23917,25182,25538,25110,26013,27752,28440,30178,32381,33961,33732,35118,38075,38296,40239,40489,40291,40691,42517,43581,44916
IL,Will," ""17197""",3,Per capita personal income (dollars) 2/,Dollars,4272,4388,4741,5094,5576,6031,6474,7083,7817,8751,9656,10455,11490,12115,12653,13963,14677,15469,16281,17381,18648,19316,19758,21171,22227,23613,24750,25713,26920,27426,28468,30382,31443,31059,30754,31744,35093,37329,39007,40884,38927,39663,41559,42865,43766,45514,48047,48857,50653,52232,53895
IL,Williamson," ""17199""",3,Per capita personal income (dollars) 2/,Dollars,3131,3419,3737,4029,4594,4918,5532,6272,6819,7267,8079,8901,9564,10635,11146,11997,12587,12764,13032,13507,14453,15408,16066,17279,17383,18106,18819,19638,20127,20914,21865,23080,25293,26247,26910,27968,29392,30753,31965,33401,34464,36744,37897,39374,39020,39844,41307,41567,42802,44412,45878
IL,Winnebago," ""17201""",3,Per capita personal income (dollars) 2/,Dollars,4108,4236,4461,4938,5513,5985,6408,7130,7875,8741,9668,10329,11451,11909,12348,13768,14442,15244,16048,17438,18579,19016,19005,20204,20677,21923,23209,24037,24877,25903,26442,27527,27805,28344,28797,29389,30250,32158,33372,33807,32851,33691,34952,35920,36825,38267,40013,40091,41820,43468,44234
IL,Woodford," ""17203""",3,Per capita personal income (dollars) 2/,Dollars,3804,3877,4218,4423,5555,6125,7056,7574,8071,8866,9914,10106,11474,11526,10889,12704,13244,13373,13927,15396,16949,17616,17496,19117,20024,21524,21144,22892,24227,24694,25225,27051,28384,28839,29823,31966,33003,35748,38145,40289,39292,40560,44381,45897,46965,46911,48503,49372,49689,52723,53163
IN,Adams," ""18001""",3,Per capita personal income (dollars) 2/,Dollars,3450,3718,3994,4469,5289,5321,5414,6203,6699,7419,7952,8105,9011,9561,10086,11689,12080,12901,13591,14477,15518,15858,15741,16447,17447,18427,18602,19414,20937,21853,22573,24034,24827,24800,25606,27123,26767,27715,28165,28650,26973,28198,31221,33796,35021,36286,35884,36162,37971,39753,40584
IN,Allen," ""18003""",3,Per capita personal income (dollars) 2/,Dollars,4000,4138,4420,4844,5384,5862,6144,6894,7754,8576,9475,10094,11124,11435,11933,13246,14212,15335,16208,17721,19241,20032,20007,21556,22131,23261,24423,25308,26207,28037,28922,30041,29701,30165,29806,30925,31799,33972,34963,35398,33619,34576,36657,38473,38350,40508,42549,43240,44356,46588,47602
IN,Bartholomew," ""18005""",3,Per capita personal income (dollars) 2/,Dollars,3995,4184,4537,4845,5564,6200,6258,7134,7950,8711,9485,9593,10943,11142,11916,14432,14713,14677,16079,17016,18153,18856,18867,20761,22191,23349,24801,25666,26759,28824,29764,31276,29957,30614,31554,32888,33314,35668,36450,38098,35882,37669,40420,43199,42443,44633,45925,46180,48154,51234,52546
IN,Benton," ""18007""",3,Per capita personal income (dollars) 2/,Dollars,3878,3722,4383,4305,6684,6203,7463,7508,7457,8361,9048,8654,10555,11448,10254,12670,13355,12844,13686,13340,16592,16992,14991,17393,18513,20150,18830,23095,24065,24336,24960,26203,28122,28056,27395,29865,29302,30558,33190,37097,33958,33591,39551,36954,45530,39939,34712,39625,39140,41444,42135
IN,Blackford," ""18009""",3,Per capita personal income (dollars) 2/,Dollars,3350,3514,3816,4221,4916,5035,5520,6084,6490,7187,7881,8264,9069,9444,10191,11330,11879,12026,12572,13298,14419,14787,14810,15729,16310,17403,17507,18650,19869,20768,21476,22260,24144,24071,24296,25737,26409,27637,29103,30741,29197,30637,31904,32713,33959,34610,35130,35070,36182,37721,38813
IN,Boone," ""18011""",3,Per capita personal income (dollars) 2/,Dollars,3955,3925,4271,4650,5627,5855,6828,7394,8085,9096,10150,11031,11822,12274,12984,14652,15532,16379,17401,18550,19968,21345,22237,24229,25522,27559,28327,30269,32271,35591,36668,38521,39634,39163,39610,42127,44557,49059,50056,53492,49687,51195,55431,58020,60476,62253,65633,69306,70455,74413,76241
IN,Brown," ""18013""",3,Per capita personal income (dollars) 2/,Dollars,3186,3255,3550,3796,4243,4644,4830,5390,5884,6438,7255,7836,8751,8977,9526,10655,11138,11684,12482,13311,14402,15061,16249,17385,18379,19339,20961,22685,24304,26507,27930,30154,29804,28995,29309,30037,31228,32952,34456,34429,33256,34286,36806,39002,39116,40560,42273,43681,45062,47146,48862
IN,Carroll," ""18015""",3,Per capita personal income (dollars) 2/,Dollars,3561,3587,4148,4413,5954,5912,7162,7128,7170,8034,8881,8696,9793,10166,10422,12449,12728,13283,14423,14464,15872,16802,16669,17699,18516,19368,19932,22019,23738,24999,26020,28377,27663,26974,27443,28190,28905,29119,30888,32925,31320,32980,36180,37130,39599,39278,37972,39596,40835,43129,43432
IN,Cass," ""18017""",3,Per capita personal income (dollars) 2/,Dollars,3669,3863,4301,4501,5450,5506,6091,6753,7187,7990,8636,9067,9970,10066,10477,11907,12526,12976,13589,14342,15776,16214,16400,17967,18569,19120,19682,21224,22270,23448,24116,25407,25201,25663,26065,26826,26953,28218,29639,30886,29016,29944,31705,32885,34065,34929,35297,36103,37536,39095,40693
IN,Clark," ""18019""",3,Per capita personal income (dollars) 2/,Dollars,3709,3742,3828,4147,4682,5102,5358,5753,6434,7172,7993,8773,9618,10027,10764,11528,12157,12843,13719,14475,15390,16706,17144,18340,19011,19912,20875,21653,23016,24705,25528,26880,27990,28300,29261,29365,30261,32002,32528,33637,33701,35862,39087,40848,40106,40130,41239,41254,42173,43712,45270
IN,Clay," ""18021""",3,Per capita personal income (dollars) 2/,Dollars,3115,3106,3345,3594,4222,4471,5163,5708,6255,6964,7761,8481,9140,9567,9870,10989,11634,12063,12410,12802,14238,14553,15138,16622,17293,17868,18458,18775,19626,21048,22362,23851,22755,23052,24061,24944,24898,26166,27436,28768,29063,30069,31545,32027,33129,33646,34429,35873,37172,37814,39004
IN,Clinton," ""18023""",3,Per capita personal income (dollars) 2/,Dollars,3657,3730,4285,4575,5667,5406,6443,6895,7163,8065,8827,9112,10126,10491,10720,12149,12380,12795,13575,13885,15176,16109,16013,17129,17974,19140,19414,20582,21266,22133,22066,22895,24014,24300,25358,26546,26884,27491,29414,30341,29067,29885,32159,33292,34719,35657,35289,36258,37042,39328,39905
IN,Crawford," ""18025""",3,Per capita personal income (dollars) 2/,Dollars,2701,2851,3099,3271,3704,3877,4208,4648,5018,5650,6219,6709,7294,7791,8352,9009,9136,9492,9962,10534,11321,11842,12371,13464,14161,14545,15248,15909,16924,18428,19638,20624,20831,21268,21754,22269,22489,23055,23936,25254,25374,26208,27327,28039,28000,29598,30941,31587,32659,33573,35054
IN,Daviess," ""18027""",3,Per capita personal income (dollars) 2/,Dollars,3658,3757,4086,4495,5152,5047,5637,6015,6244,7013,7320,7825,8683,9069,9508,10910,11062,11884,12506,12602,13998,14774,15176,16582,17033,17262,17877,19727,20045,21703,22602,23996,24605,24345,25723,27342,27821,28859,30119,32089,31014,31730,34177,35229,37237,37359,39096,38708,41052,42975,43998
IN,Dearborn," ""18029""",3,Per capita personal income (dollars) 2/,Dollars,3329,3531,3857,4172,4680,5050,5424,5969,6617,7326,8032,8761,9479,10194,10783,11857,12914,13446,14143,14972,15862,16446,17117,18031,18802,19730,20738,22169,23730,25738,26502,27866,32714,33919,34665,34425,33583,34535,35246,36390,34958,35481,37130,39310,39786,41328,43310,43942,45327,47818,49949
IN,Decatur," ""18031""",3,Per capita personal income (dollars) 2/,Dollars,3303,3311,3667,3961,4955,5197,5515,6150,6402,7027,7654,8351,9259,9682,10043,11997,12170,12564,13409,13805,14870,15598,15870,17256,18598,19482,19994,21387,23021,24370,25226,26739,27606,27752,28568,29167,29579,31214,32131,33573,31983,33281,34639,36216,37373,38155,38212,39551,41076,42721,44168
IN,DeKalb," ""18033""",3,Per capita personal income (dollars) 2/,Dollars,3532,3639,3869,4300,5128,5347,5612,6319,6971,7623,8393,8605,9396,9680,10243,11714,12460,13809,14443,15286,16331,16603,16999,18213,19291,20407,21115,22173,23397,24988,25484,26114,26202,26644,26962,28363,29238,30217,31416,32378,30504,31414,34473,35785,36379,37484,39420,40877,42369,43984,45324
IN,Delaware," ""18035""",3,Per capita personal income (dollars) 2/,Dollars,3424,3506,3799,3937,4482,4935,5266,5766,6467,7170,7980,8763,9570,9801,10559,11574,12235,13017,13516,14499,15709,16726,17295,18026,18533,19632,20400,21035,21684,23082,23913,25300,25539,25574,26091,26526,27012,27246,27543,28372,27727,28229,29434,31101,31392,32748,33929,34563,35842,36942,38129
IN,Dubois," ""18037""",3,Per capita personal income (dollars) 2/,Dollars,3520,3496,3809,4283,4951,5135,5585,6291,6993,7876,8532,9177,10399,11006,11759,13584,14186,15258,15809,16154,18079,18917,19018,20392,21346,22338,23294,25239,26635,29359,29792,31565,32201,32520,33389,35560,36202,38084,39237,41285,37640,40327,44516,46447,46654,50961,52341,51853,54297,56088,57217
IN,Elkhart," ""18039""",3,Per capita personal income (dollars) 2/,Dollars,4239,4362,4739,5271,5740,5656,5977,6916,7644,8428,8803,8931,9892,10445,11730,13029,13536,14498,15574,16520,17538,17914,18050,19577,20492,21742,22443,23046,23631,25311,26622,27568,26797,27776,28399,29675,30651,31496,32169,31104,28425,30403,32387,34791,35784,38553,40290,41963,45343,46354,46975
